tanggal_entry;PARTNO_INDUK;Part No.;Part Name;Shop Code;Job No.;Qty/Kbn;Rack Address;Hole Address;Rack Layer;Position;Cap Hole;Ratio;Part Remark;Implementation Date;Type;Code Area;Area;Zone;POS
13/09/2019 09:00;68791-BZ020-00;68791-BZ020-00;PIN DOOR HINGE NO.1;ASSY 2;GT-4814;1400;S-DRL-D15;N15;4;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-20074-00;9004A-20074-00;WASHER PLATE;ASSY 2;GT-4812;2000;S-DRL-D15;N16;5;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-10249-00;9004A-10249-00;BOLT FLANGE;ASSY 2;GT-4974;800;S-DRL-D15;N17;5;TOP;2;100;1 - Full JIT;26-Jun-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-11216-00;9004A-11216-00;BOLT W/WASHER;ASSY 2;TR-2244;1500;S-DRL-D15;N18;5;TOP;2;50;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-95069-00;9004A-95069-00;PLUG HOLE;ASSY 2;NX-3779;2000;S-DRL-D16;N01;1;TOP;2;34;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-11309-00;9004A-11309-00;BOLT W/WASHER;ASSY 2;TR-3694;1200;S-DRL-D16;N02;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-18037-00;9004A-18037-00;GROMMET SCREW;ASSY 2;NX-3652;4000;S-DRL-D16;N03;1;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;69749-BZ100-00;69749-BZ100-00;CLAMP DOOR LOCK LINK;ASSY 2;NX-3713;2000;S-DRL-D16;N04;1;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-11247-00;9004A-11247-00;BOLT W/WASHER;ASSY 2;GT-3787;1200;S-DRL-D16;N06;2;TOP;2;50;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-11294-00;9004A-11294-00;BOLT W/WASHER;ASSY 2;NX-3883;1000;S-DRL-D16;N07;2;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;90041-79059-00;90041-79059-00;NUT;ASSY 2;TG-0631;3500;S-DRL-D16;N08;2;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;62334-BZ020-00;62334-BZ020-00;TRIM RR DOOR OPENING NO.2;ASSY 2;GT-0464;100;S-DRL-D16;N09;3;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-35005-00;9004A-35005-00;COVER HOLE;ASSY 2;AX-2006;15000;S-DRL-D16;N10;3;TOP;2;17;4 - Schedule;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;90541-09069-00;90541-09069-00;CUSHION;ASSY 2;TG-0748;500;S-DRL-D16;N11;3;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-35013-00;9004A-35013-00;COVER HOLE;ASSY 2;GT-4396;800;S-DRL-D16;N12;3;TOP;2;100;4 - Schedule;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-35011-00;9004A-35011-00;COVER HOLE;ASSY 2;TR-3728;600;S-DRL-D16;N13;4;TOP;2;100;4 - Schedule;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-16063-00;9004A-16063-00;SCREW TAPPING;ASSY 2;NX-3690;8000;S-DRL-D16;N14;4;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;93590-16014-00;93590-16014-00;SCREW TAPPING;ASSY 2;TG-0420;3000;S-DRL-D16;N15;4;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-11244-00;9004A-11244-00;BOLT W/WASHER;ASSY 2;NX-4876;1500;S-DRL-D16;N16;4;TOP;3;50;1 - Full JIT;05-Apr-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;62279-BZ010-00;62279-BZ010-00;SPACER SIDE WINDOW FRAME;ASSY 2;GT-0460;50;S-DRL-D16;N17;5;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-15045-00;9004A-15045-00;SCREW CROSSRECESS COUNTER SUNK;ASSY 2;NX-3689;1000;S-DRL-D16;N18;5;TOP;2;34;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-11244-00;9004A-11244-00;BOLT W/WASHER;ASSY 2;XN-0237;1500;S-DRL-D16;N19;5;TOP;2;50;1 - Full JIT;27-Jun-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-16092-00;9004A-16092-00;SCREW PAN TAPPING;ASSY 2;NX-4128;4000;S-DRL-D17;N01;1;TOP;4;50;4 - Schedule;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;74223-BZ010-B0;74223-BZ010-B0;CAP DOOR ARMREST;ASSY 2;GT-0779;150;S-DRL-D17;N02;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-16057-00;9004A-16057-00;SCREW TAPPING;ASSY 2;GT-2371;2000;S-DRL-D17;N03;1;TOP;4;50;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-16086-00;9004A-16086-00;SCREW TAPPING;ASSY 2;NX-3722;3000;S-DRL-D17;N04;2;TOP;2;50;4 - Schedule;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;90041-67030-00;90041-67030-00;SCREW PAN TAPPING;ASSY 2;NX-2372;2000;S-DRL-D17;N05;2;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-11248-00;9004A-11248-00;BOLT W/WASHER;ASSY 2;TR-3132;1200;S-DRL-D17;N06;2;TOP;2;25;1 - Full JIT;28-Jun-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-14021-00;9004A-14021-00;SCREW;ASSY 2;GT-5028;500;S-DRL-D17;N07;2;TOP;3;100;1 - Full JIT;14-May-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;69751-87704-B0;69751-87704-B0;HOLDER DOOR LOCK CONTROL KNOB;ASSY 2;TG-1093;400;S-DRL-D17;N08;3;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;69413-BZ010-00;69413-BZ010-00;BRACKET SLIDE DOOR OPEN STOP;ASSY 2;GT-4805;200;S-DRL-D17;N09;3;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-10168-00;9004A-10168-00;BOLT FLANGE;ASSY 2;NX-3966;1500;S-DRL-D17;N10;3;TOP;2;13;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;69743-BZ040-B0;69743-BZ040-B0;BUTTON DOOR LOCKING (136B);ASSY 2;GT-2908;600;S-DRL-D17;N11;3;TOP;2;50;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;69747-87103-00;69747-87103-00;BUTTON DOOR LOCKING;ASSY 2;TG-1015;200;S-DRL-D17;N12;4;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;69751-BZ040-B1;69751-BZ040-B1;HOLDER DOOR LOCK CONTROL KNOB;ASSY 2;GT-3922;500;S-DRL-D17;N13;4;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;69743-BZ040-B1;69743-BZ040-B1;BUTTON DOOR LOCK CONTROL KNOB;ASSY 2;GT-3906;50;S-DRL-D17;N14;4;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;69268-BZ020-B0;69268-BZ020-B0;PLATE WINDOW REGULATOR HANDLE;ASSY 2;GT-2224;900;S-DRL-D17;N15;4;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;69839-BZ010-00;69839-BZ010-00;PAD RR DOOR WINDOW REGULATOR;ASSY 2;GT-0698;1500;S-DRL-D17;N16;5;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;9004A-16072-00;9004A-16072-00;SCREW TAPPING;ASSY 2;GT-4523;2000;S-DRL-D17;N17;5;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;90041-67041-00;90041-67041-00;SCREW OVAL COUNTER SUNK TAPPING;ASSY 2;XN-0049;2000;S-DRL-D17;N18;5;TOP;3;100;2 - Half JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;69751-97201-B4;69751-97201-B4;HOLDER DOOR LOCK CONTROL KNOB;ASSY 2;TG-1445;200;S-DRL-D17;N19;5;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;D;SPS;PTDL;S/A Door Line
13/09/2019 09:00;46110-BZ010-B0;46110-BZ010-B0;HANDLE ASSY PARKING BRAKE CONTROL;ASSY 2;TG-0056;6;J-PDL-E01;N01;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;46210-BZ120-B0;46210-BZ120-B0;LEVER ASSY PARKING BRAKE;ASSY 2;GT-3809;8;J-PDL-E01;N02;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;46233-BZ010-00;46233-BZ010-00;SUPPORT PARKING BRAKE LEVER;ASSY 2;GT-0164;12;J-PDL-E01;N03;2;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;46410-BZ040-00;46410-BZ040-00;CABLE ASSY PARKING BRAKE NO.1;ASSY 2;GT-0166;40;J-PDL-E01;N04;2;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;46410-BZ080-00;46410-BZ080-00;CABLE ASSY PARKING BRAKE NO.1;ASSY 2;GT-3121;12;J-PDL-E01;N05;2;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;31301-BZ161-00;31301-BZ161-00;PEDAL SUB-ASSY CLUTCH;ASSY 2;GT-4264;9;J-PDL-E01;N06;3;TOP;6;50;1 - Full JIT;30-Jul-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;46410-BZ060-00;46410-BZ060-00;CABLE ASSY PARKING BRAKE NO.1;ASSY 2;GT-0168;10;J-PDL-E01;N07;3;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;46410-BZ090-00;46410-BZ090-00;CABLE ASSY PARKING BRAKE NO.1;ASSY 2;GT-3122;12;J-PDL-E01;N08;3;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;58711-BZ010-00;58711-BZ010-00;PANEL ENGINE SERVICE COVER;ASSY 2;GT-0440;12;J-PDL-E01;N09;3;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;46410-BZ050-00;46410-BZ050-00;CABLE ASSY PARKING BRAKE NO.1;ASSY 2;GT-0167;20;J-PDL-E01;N10;3;TOP;4;100;1 - Full JIT;08-Apr-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;82223-BZ130-00;82223-BZ130-00;WIRE SWITCH;ASSY 2;NX-4610;40;J-PDL-E02;N01;1;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;82223-BZ070-00;82223-BZ070-00;WIRE SWITCH;ASSY 2;NT-0862;20;J-PDL-E02;N02;2;TOP;3;100;1 - Full JIT;30-Jul-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;82223-BZ120-00;82223-BZ120-00;WIRE SWITCH;ASSY 2;NX-4609;40;J-PDL-E02;N03;3;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;46210-BZ121-B0;46210-BZ121-B0;LEVER ASSY PARKING BRAKE;ASSY 2;GT-4267;8;J-PDL-E02;N04;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;82223-BZ050-00;82223-BZ050-00;WIRE SWITCH;ASSY 2;NT-0861;20;J-PDL-E02;N05;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;31301-BZ161-00;31301-BZ161-00;PEDAL SUB-ASSY CLUTCH;ASSY 2;GT-4264;9;J-PDL-E02;N06;3;TOP;4;50;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;55106-BZ231-00;55106-BZ231-00;SUPPORT SUB-ASSY BRAKE PEDAL;ASSY 2;GT-3803;5;J-PDL-E03;N01;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;31301-BZ151-00;31301-BZ151-00;PEDAL SUB-ASSY CLUTCH;ASSY 2;GT-4263;9;J-PDL-E03;N02;1;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;55107-BZ070-00;55107-BZ070-00;SUPPORT SUB-ASSY CLUTCH PEDAL;ASSY 2;GT-0350;8;J-PDL-E03;N03;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;47101-BZ170-00;47101-BZ170-00;PEDAL SUB-ASSY BRAKE;ASSY 2;GT-0172;6;J-PDL-E03;N04;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;31301-BZ140-00;31301-BZ140-00;PEDAL SUB-ASSY CLUTCH;ASSY 2;GT-0065;9;J-PDL-E03;N05;2;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;55107-BZ320-00;55107-BZ320-00;SUPPORT SUB-ASSY CLUTCH PEDAL;ASSY 2;NT-0213;6;J-PDL-E03;N06;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;31310-BZ350-00;31310-BZ350-00;PEDAL ASSY CLUTCH;ASSY 2;NT-0018;6;J-PDL-E03;N07;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;31310-BZ250-00;31310-BZ250-00;PEDAL ASSY CLUTCH;ASSY 2;NX-2571;6;J-PDL-E03;N08;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;55107-BZ060-00;55107-BZ060-00;SUPPORT SUB-ASSY CLUTCH PEDAL;ASSY 2;GT-0349;8;J-PDL-E03;N09;3;TOP;6;100;1 - Full JIT;28-Jan-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;55106-BZ221-00;55106-BZ221-00;SUPPORT SUB-ASSY BRAKE PEDAL;ASSY 2;GT-3802;7;J-PDL-E03;N11;3;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;31420-BZ050-00;31420-BZ050-00;CYLINDER ASSY MASTER L/RESERVOIR;ASSY 2;RT-0780;10;J-PDL-E04;N01;1;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;55106-BZ400-00;55106-BZ400-00;SUPPORT SUB-ASSY BRAKE PEDAL;ASSY 2;NX-2830;5;J-PDL-E04;N02;1;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;47110-BZ390-00;47110-BZ390-00;PEDAL ASSY BRAKE;ASSY 2;NX-2655;8;J-PDL-E04;N03;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;31310-BZ260-00;31310-BZ260-00;PEDAL ASSY CLUTCH;ASSY 2;NX-2572;6;J-PDL-E04;N04;2;TOP;5;100;1 - Full JIT;28-Jan-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;47110-BZ380-00;47110-BZ380-00;PEDAL ASSY BRAKE;ASSY 2;NX-2654;8;J-PDL-E04;N05;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;55106-BZ380-00;55106-BZ380-00;SUPPORT SUB-ASSY BRAKE PEDAL;ASSY 2;NX-2828;5;J-PDL-E04;N06;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;31310-BZ380-00;31310-BZ380-00;PEDAL ASSY CLUTCH;ASSY 2;NT-0020;6;J-PDL-E05;N01;1;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;47110-BZ191-00;47110-BZ191-00;PEDAL ASSY BRAKE;ASSY 2;NX-1997;10;J-PDL-E05;N02;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;55107-BZ350-00;55107-BZ350-00;SUPPORT SUB-ASSY CLUTCH PEDAL;ASSY 2;NX-4668;6;J-PDL-E05;N03;1;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;55107-BZ330-00;55107-BZ330-00;SUPPORT SUB-ASSY CLUTCH PEDAL;ASSY 2;NT-0214;6;J-PDL-E05;N04;2;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;47110-BZ181-00;47110-BZ181-00;PEDAL ASSY BRAKE;ASSY 2;NX-1996;10;J-PDL-E05;N06;2;TOP;10;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;31310-BZ230-00;31310-BZ230-00;PEDAL ASSY CLUTCH;ASSY 2;NX-2569;10;J-PDL-E05;N07;2;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;55107-BZ190-00;55107-BZ190-00;SUPPORT SUB-ASSY CLUTCH PEDAL;ASSY 2;NX-2831;6;J-PDL-E05;N08;3;TOP;10;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;55106-BZ330-00;55106-BZ330-00;SUPPORT SUB-ASSY BRAKE PEDAL;ASSY 2;NX-2002;6;J-PDL-E05;N09;3;TOP;10;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;31310-BZ390-00;31310-BZ390-00;PEDAL ASSY CLUTCH;ASSY 2;NX-4525;5;J-PDL-E05;N10;3;TOP;3;100;1 - Full JIT;08-Apr-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;55106-BZ390-00;55106-BZ390-00;SUPPORT SUB-ASSY BRAKE PEDAL;ASSY 2;NX-2829;4;J-PDL-E05;N11;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Pedal & Parking Brake
13/09/2019 09:00;55908-BZ080-00;55908-BZ080-00;CABLE SUB-ASSY AIR INLET DAMPER CONTROL;ASSY 2;GT-3757;40;J-PDL-E06;N01;1;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Control Heater
13/09/2019 09:00;55909-BZ030-00;55909-BZ030-00;CABLE SUB-ASSY AIR MIX DAMPER CONTROL;ASSY 2;GT-3758;60;J-PDL-E06;N02;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Control Heater
13/09/2019 09:00;55906-BZ080-00;55906-BZ080-00;CABLE SUB-ASSY DEFROSTER DAMPER CONTROL;ASSY 2;GT-3756;60;J-PDL-E06;N03;3;TOP;10;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;S/A Control Heater
13/09/2019 09:00;55107-BZ330-00;55107-BZ330-00;SUPPORT SUB-ASSY CLUTCH PEDAL;ASSY 2;NT-0214;6;J-PDL-E06;N04;4;TOP;3;50;1 - Full JIT;30-Jul-2019;ADD;E;JUNDATE;JDT;S/A Control Heater
13/09/2019 09:00;31310-BZ380-00;31310-BZ380-00;PEDAL ASSY CLUTCH;ASSY 2;NT-0020;6;J-PDL-E06;N05;4;TOP;20;50;1 - Full JIT;30-Jul-2019;ADD;E;JUNDATE;JDT;S/A Control Heater
13/09/2019 09:00;82223-BZ120-00;82223-BZ120-00;WIRE SWITCH;ASSY 2;NX-4609;40;J-PDL-E06;N06;3;TOP;5;50;1 - Full JIT;30-Jul-2019;ADD;E;JUNDATE;JDT;S/A Control Heater
13/09/2019 09:00;55910-BZ192-00;55910-BZ192-00;CONTROL ASSY HEATER;ASSY 2;GT-4620;4;J-PDL-E06;N07;3;TOP;3;100;1 - Full JIT;28-Jan-2019;ADD;E;JUNDATE;JDT;S/A Control Heater
13/09/2019 09:00;55910-BZ171-00;55910-BZ171-00;CONTROL ASSY HEATER;ASSY 2;GT-3753;4;J-PDL-E06;N08;3;TOP;18;100;1 - Full JIT;28-Jan-2019;ADD;E;JUNDATE;JDT;S/A Control Heater
13/09/2019 09:00;9004A-17252-00;9004A-17252-00;NUT FLANGE;ASSY 2;NX-3696;1500;J-PDL-E07;N01;1;TOP;4;100;1 - Full JIT;28-Jan-2019;ADD;E;JUNDATE;JDT;IP Module RH
13/09/2019 09:00;88539-BZ330-00;88539-BZ330-00;HOSE DRAIN COOLER;ASSY 2;NX-3413;100;J-PDL-E07;N02;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;IP Module RH
13/09/2019 09:00;55539-B1030-E2;55539-B1030-E2;COVER SPARE SWITCH HOLE;ASSY 2;XN-0438;25;J-PDL-E07;N03;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;IP Module RH
13/09/2019 09:00;55539-BZ090-C0;55539-BZ090-C0;COVER SPARE SWITCH HOLE;ASSY 2;NT-0250;100;J-PDL-E07;N04;1;TOP;4;25;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;IP Module RH
13/09/2019 09:00;55539-BZ020-B0;55539-BZ020-B0;COVER SPARE SWITCH HOLE (136B);ASSY 2;TR-2250;120;J-PDL-E07;N05;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;IP Module RH
13/09/2019 09:00;90159-60547-00;90159-60547-00;SCREW W/WASHER TAPPING;ASSY 2;TG-1198;2000;J-PDL-E07;N06;2;TOP;2;50;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;IP Module RH
13/09/2019 09:00;90119-06923-00;90119-06923-00;BOLT W/WASHER;ASSY 2;TG-0368;1000;J-PDL-E07;N07;2;TOP;2;50;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;IP Module RH
13/09/2019 09:00;91551-80620-00;91551-80620-00;BOLT FLANGE;ASSY 2;TG-0877;1500;J-PDL-E07;N08;2;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;IP Module RH
13/09/2019 09:00;82673-BZ010-00;82673-BZ010-00;BRACKET JUNCTION BLOCK;ASSY 2;GT-1031;50;J-PDL-E07;N09;2;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;IP Module RH
13/09/2019 09:00;9004A-11313-00;9004A-11313-00;BOLT W/WASHER;ASSY 2;NX-3499;1200;J-PDL-E07;N10;2;TOP;2;34;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;IP Module RH
13/09/2019 09:00;9004A-11318-00;9004A-11318-00;BOLT FLANGE W/WASHER;ASSY 2;NX-3777;500;J-PDL-E07;N11;3;TOP;2;34;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;IP Module RH
13/09/2019 09:00;9004A-15058-00;9004A-15058-00;SCREW W/WASHER TAPPING;ASSY 2;XN-0234;1500;J-PDL-E07;N12;3;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;IP Module RH
13/09/2019 09:00;9004A-17243-00;9004A-17243-00;NUT FLANGE;ASSY 2;NX-2489;1000;J-PDL-E07;N13;3;TOP;2;50;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;IP Module RH
13/09/2019 09:00;9004A-11214-00;9004A-11214-00;BOLT W/WASHER;ASSY 2;AX-2842;1500;J-PDL-E07;N14;3;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;IP Module RH
13/09/2019 09:00;90041-20255-00;90041-20255-00;BOLT WASHER;ASSY 2;XN-0286;250;J-PDL-E07;N16;4;TOP;2;50;1 - Full JIT;28-Jan-2019;ADD;E;JUNDATE;JDT;IP Module RH
13/09/2019 09:00;9004A-11262-00;9004A-11262-00;BOLT W/WASHER;ASSY 2;TG-1391;2000;J-PDL-E07;N17;4;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;E;JUNDATE;JDT;IP Module RH
